,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,numberofkids,Age,AgeCategory
605,7141,1986,Master,unmarried,21888,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,1,26,Adult
606,7232,1973,Graduation,unmarried,42429,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,1,41,Adult
607,8477,1956,Graduation,divorced,26150,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3,57,Elder
608,2457,1975,Basic,married,30801,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,37,Adult
609,988,1965,Graduation,married,81168,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,0,49,Adult
610,7930,1969,Master,unmarried,26877,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,0,44,Adult
611,4587,1944,Master,unmarried,45006,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,0,69,Elder
612,6682,1973,Basic,married,18978,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,39,Adult
613,6222,1967,Graduation,married,22574,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,3,46,Adult
614,10299,1969,PhD,unmarried,48240,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,0,43,Adult
615,3083,1974,Graduation,married,45837,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,2,39,Adult
616,8953,1965,Master,unmarried,35791,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,3,48,Adult
617,1503,1976,PhD,married,162397,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,2,37,Adult
618,8650,1978,Graduation,unmarried,54162,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2,35,Adult
619,10862,1960,Master,married,30522,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,1,52,Elder
620,2782,1961,PhD,married,54456,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,1,52,Elder
621,6941,1971,Graduation,unmarried,31632,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,0,42,Adult
622,10972,1949,Graduation,unmarried,72298,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,0,65,Elder
623,10708,1978,2n Cycle,unmarried,36975,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,35,Adult
624,6583,1955,2n Cycle,married,72635,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,0,58,Elder
625,3641,1976,Graduation,married,13624,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,37,Adult
626,10156,1975,Graduation,unmarried,84196,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,1,38,Adult
627,4299,1960,Graduation,married,70971,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,1,52,Elder
628,3469,1977,PhD,divorced,34487,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2,35,Adult
629,5063,1977,Graduation,unmarried,28769,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,1,35,Adult
630,10727,1970,PhD,married,69084,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1,43,Adult
631,9624,1958,PhD,married,65488,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0,56,Elder
632,5156,1970,2n Cycle,married,62466,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,1,44,Adult
633,4376,1960,2n Cycle,unmarried,32218,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,0,54,Elder
634,8923,1973,Graduation,unmarried,83917,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,0,40,Adult
635,8461,1962,Graduation,divorced,46102,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,52,Elder
636,6945,1952,Graduation,unmarried,84574,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,0,61,Elder
637,944,1962,Graduation,married,56181,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,1,51,Elder
638,1907,1950,Master,divorced,63120,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,1,62,Elder
639,701,1971,Graduation,married,73691,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,1,42,Adult
640,3856,1960,Graduation,married,63381,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,1,52,Elder
641,4149,1948,PhD,married,76140,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,0,66,Elder
642,2131,1959,PhD,divorced,62859,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,1,53,Elder
643,2942,1964,Graduation,unmarried,45906,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,1,49,Adult
644,1173,1947,Master,married,77632,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,0,66,Elder
645,4381,1971,PhD,married,46463,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,2,42,Adult
646,4611,1970,Graduation,married,105471,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,0,43,Adult
647,3376,1970,Master,divorced,55282,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,1,43,Adult
648,4679,1977,Master,married,78710,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,1,37,Adult
649,10928,1958,Graduation,married,66886,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,1,55,Elder
650,4248,1960,Master,unmarried,98777,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,0,54,Elder
651,6728,1985,Graduation,married,29103,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,1,27,Adult
652,6661,1974,Graduation,married,67445,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1,38,Adult
653,4725,1950,PhD,married,50616,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,1,64,Elder
654,3277,1955,Graduation,divorced,49431,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,1,57,Elder
655,5555,1975,Graduation,divorced,153924,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,39,Adult
656,2564,1953,Graduation,married,61278,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,1,61,Elder
657,946,1958,2n Cycle,married,26490,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,0,54,Elder
658,3867,1947,PhD,married,73059,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,1,66,Elder
659,6940,1966,PhD,unmarried,46734,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,3,47,Adult
660,55,1963,Graduation,married,56253,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,1,49,Adult
661,7093,1985,Graduation,married,19986,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,1,28,Adult
662,5084,1975,Graduation,unmarried,58330,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1,38,Adult
663,1777,1980,Basic,married,25965,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,0,32,Adult
664,8162,1956,Master,married,14661,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,57,Elder
665,10826,1959,Graduation,married,18690,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,53,Elder
666,8754,1974,PhD,married,45068,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,39,Adult
667,1987,1987,Basic,unmarried,21063,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,26,Adult
668,11007,1968,PhD,married,29187,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,45,Adult
669,7426,1971,2n Cycle,married,54690,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2,42,Adult
670,9153,1964,PhD,married,59304,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,1,49,Adult
671,10379,1962,Master,unmarried,59247,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,2,51,Elder
672,9204,1970,Graduation,unmarried,66731,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,1,42,Adult
673,3197,1980,Graduation,married,77353,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,1,33,Adult
674,2920,1975,PhD,unmarried,52614,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,1,37,Adult
675,6961,1974,Graduation,married,26751,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2,40,Adult
676,4673,1963,PhD,married,81300,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,1,49,Adult
677,9937,1979,Graduation,unmarried,70337,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,0,35,Adult
678,8779,1985,2n Cycle,married,36145,16-06-2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,1,28,Adult
679,9596,1980,PhD,unmarried,65295,23-12-2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,0,33,Adult
680,2891,1963,Graduation,divorced,68118,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,1,50,Elder
681,4910,1967,Graduation,divorced,68743,30-08-2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,0,45,Adult
682,75,1982,2n Cycle,married,41039,25-07-2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,0,31,Adult
683,10120,1955,Graduation,married,38946,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,1,58,Elder
684,6327,1967,Graduation,married,65777,19-12-2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,46,Adult
685,10142,1976,PhD,divorced,66476,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,1,37,Adult
686,9826,1972,PhD,unmarried,86857,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,0,40,Adult
687,1501,1982,PhD,married,160803,04-08-2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,0,30,Adult
688,10767,1989,PhD,married,77845,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,0,25,Adult
689,7279,1969,PhD,married,69476,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,0,44,Adult
690,7230,1960,PhD,divorced,50611,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,1,52,Elder
691,143,1970,Graduation,unmarried,61209,25-08-2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,0,43,Adult
692,450,1958,Master,married,42315,12-07-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,1,55,Elder
693,9316,1952,Basic,married,13084,02-11-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,61,Elder
694,6379,1949,Master,unmarried,47570,29-05-2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,2,64,Elder
695,9239,1961,Master,married,61923,26-07-2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2,52,Elder
696,8315,1995,Graduation,unmarried,34824,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,19,Teen
697,2868,1949,PhD,unmarried,26518,08-04-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,2,64,Elder
698,10888,1961,Graduation,unmarried,45938,03-11-2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,0,52,Elder
699,1277,1960,Graduation,married,78468,09-04-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,0,54,Elder
700,9977,1973,Graduation,divorced,78901,17-09-2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,1,40,Adult
701,10196,1978,Graduation,married,71427,12-03-2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,2,36,Adult
702,6384,1978,Graduation,divorced,71022,11-02-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,1,36,Adult
703,8029,1988,Master,unmarried,90247,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,0,26,Adult
704,968,1968,Master,divorced,41335,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1,45,Adult
705,6988,1986,Graduation,married,71952,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,1,27,Adult
706,4472,1970,PhD,divorced,35682,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,1,44,Adult
707,6991,1951,Graduation,divorced,43185,10-04-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,1,62,Elder
708,3336,1948,PhD,married,66375,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,1,65,Elder
709,4301,1971,Master,married,35178,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,1,42,Adult
710,1940,1986,Graduation,married,25252,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,27,Adult
711,1272,1965,Master,unmarried,55250,21-10-2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,1,47,Adult
712,1388,1975,Graduation,unmarried,33249,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,38,Adult
713,1044,1953,Graduation,married,58398,14-05-2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,0,60,Elder
714,6969,1982,Graduation,married,50272,07-08-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,1,31,Adult
715,10479,1975,PhD,married,76618,07-12-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,0,37,Adult
716,3619,1960,2n Cycle,divorced,87305,23-09-2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,0,52,Elder
717,1715,1978,Graduation,married,25851,11-02-2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,35,Adult
718,10159,1970,Graduation,divorced,58710,31-03-2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,1,43,Adult
719,1463,1958,Graduation,unmarried,45160,29-03-2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,56,Elder
720,5114,1965,Master,married,74806,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,1,47,Adult
721,4990,1954,Graduation,married,59111,02-05-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,0,59,Elder
722,4329,1984,PhD,married,18988,23-05-2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,30,Adult
723,10936,1965,Graduation,married,72190,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,0,48,Adult
724,4692,1976,Graduation,married,7500,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,1,36,Adult
725,7212,1966,Graduation,married,44794,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,48,Adult
726,6086,1955,Graduation,married,80395,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,0,58,Elder
727,437,1976,Master,divorced,75012,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,0,38,Adult
728,11171,1965,Master,married,56962,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,3,48,Adult
729,11101,1991,Graduation,married,89891,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,0,22,Adult
730,5329,1949,PhD,divorced,35946,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2,64,Elder
731,610,1953,PhD,married,53593,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,2,59,Elder
732,9384,1978,Graduation,married,66373,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,2,35,Adult
733,5956,1948,PhD,divorced,45072,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,3,65,Elder
734,10430,1973,Graduation,divorced,89694,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,2,40,Adult
735,7875,1949,Graduation,married,72025,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,0,65,Elder
736,7072,1973,Graduation,married,67432,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,1,40,Adult
737,6255,1952,Master,married,70545,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,1,62,Elder
738,6516,1989,Basic,married,17487,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,24,Adult
739,5564,1969,Graduation,married,62882,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,1,43,Adult
740,5682,1953,PhD,unmarried,64108,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,1,60,Elder
741,7458,1956,Master,married,34941,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2,57,Elder
742,5237,1950,PhD,unmarried,48767,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,3,64,Elder
743,7761,1978,2n Cycle,married,38702,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,1,35,Adult
744,5278,1964,Graduation,married,82224,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,0,50,Elder
745,3560,1952,Graduation,married,83844,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,0,61,Elder
746,7235,1975,2n Cycle,married,17003,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,1,38,Adult
747,10548,1995,Graduation,unmarried,71163,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,0,19,Teen
748,2281,1970,Graduation,unmarried,33697,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,1,43,Adult
749,4073,1954,2n Cycle,married,63564,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,0,60,Elder
750,6974,1972,PhD,married,83443,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,0,41,Adult
751,7938,1958,PhD,married,51518,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1,55,Elder
752,7094,1975,Graduation,unmarried,58330,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1,38,Adult
753,3667,1969,Graduation,married,80952,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,0,44,Adult
754,7723,1979,Graduation,married,75507,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,0,35,Adult
755,3870,1978,2n Cycle,married,63855,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,0,35,Adult
756,4012,1972,PhD,married,62220,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,1,40,Adult
757,5909,1964,Graduation,married,58512,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,1,49,Adult
758,10470,1979,Master,married,40662,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,1,34,Adult
759,6488,1959,PhD,married,38829,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,1,55,Elder
760,10270,1981,2n Cycle,married,35523,03-10-2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1,32,Adult
761,6887,1967,Graduation,unmarried,79146,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,2,47,Adult
762,6406,1988,Master,married,78285,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,0,25,Adult
763,7573,1978,PhD,unmarried,31626,10-05-2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,1,35,Adult
764,4508,1952,Graduation,unmarried,75127,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,0,62,Elder
765,221,1955,Graduation,married,48726,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,1,58,Elder
766,5331,1977,Graduation,married,74985,11-09-2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,0,35,Adult
767,1911,1987,Graduation,married,67430,05-09-2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,0,25,Adult
768,20,1965,2n Cycle,married,46891,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1,48,Adult
769,8786,1956,Master,married,62058,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,1,57,Elder
770,10582,1979,Graduation,married,72063,03-07-2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,1,34,Adult
771,1915,1951,PhD,married,78939,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,0,62,Elder
772,8897,1965,Graduation,unmarried,42720,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,2,48,Adult
773,2371,1972,Graduation,married,33622,13-04-2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2,41,Adult
774,4303,1957,PhD,married,6835,08-12-2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,1,55,Elder
775,6825,1953,Graduation,married,41452,06-03-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,60,Elder
776,1072,1965,PhD,unmarried,40760,30-08-2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,48,Adult
777,4964,1958,PhD,married,74250,26-01-2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,0,56,Elder
778,2461,1955,Master,unmarried,51124,18-12-2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,2,58,Elder
779,10736,1971,Graduation,unmarried,72258,12-09-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,1,42,Adult
780,3194,1974,PhD,unmarried,71466,05-04-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,40,Adult
781,10839,1976,Graduation,married,36283,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,2,38,Adult
782,49,1970,Graduation,unmarried,20587,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,1,44,Adult
783,4290,1972,Graduation,married,30467,19-03-2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,42,Adult
784,10219,1972,Graduation,married,31590,18-06-2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,41,Adult
785,4211,1986,Basic,married,20425,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,26,Adult
786,1135,1960,Master,married,17144,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,2,54,Elder
